Sexo	Provincias	Tasas	Periodo	Total
Mujeres	45 Toledo	Tasa de actividad	2017T4	52,91
Mujeres	45 Toledo	Tasa de actividad	2017T3	51,14
Mujeres	45 Toledo	Tasa de actividad	2017T2	51,89
Mujeres	45 Toledo	Tasa de actividad	2017T1	53,37
Mujeres	45 Toledo	Tasa de actividad	2016T4	53,21
Mujeres	45 Toledo	Tasa de actividad	2016T3	52,32
Mujeres	45 Toledo	Tasa de actividad	2016T2	52,63
Mujeres	45 Toledo	Tasa de actividad	2016T1	51,92
Mujeres	45 Toledo	Tasa de actividad	2015T4	52,78
Mujeres	45 Toledo	Tasa de actividad	2015T3	52,26
Mujeres	45 Toledo	Tasa de actividad	2015T2	51,32
Mujeres	45 Toledo	Tasa de actividad	2015T1	51,95
Mujeres	45 Toledo	Tasa de actividad	2014T4	52,86
Mujeres	45 Toledo	Tasa de actividad	2014T3	52,03
Mujeres	45 Toledo	Tasa de actividad	2014T2	53,13
Mujeres	45 Toledo	Tasa de actividad	2014T1	54,44
Mujeres	45 Toledo	Tasa de actividad	2013T4	54,02
Mujeres	45 Toledo	Tasa de actividad	2013T3	55,17
Mujeres	45 Toledo	Tasa de actividad	2013T2	55,36
Mujeres	45 Toledo	Tasa de actividad	2013T1	54,42
Mujeres	45 Toledo	Tasa de actividad	2012T4	55,23
Mujeres	45 Toledo	Tasa de actividad	2012T3	54,32
Mujeres	45 Toledo	Tasa de actividad	2012T2	55,23
Mujeres	45 Toledo	Tasa de actividad	2012T1	55,11
Mujeres	45 Toledo	Tasa de actividad	2011T4	53,98
Mujeres	45 Toledo	Tasa de actividad	2011T3	53,98
Mujeres	45 Toledo	Tasa de actividad	2011T2	54,18
Mujeres	45 Toledo	Tasa de actividad	2011T1	50,83
Mujeres	45 Toledo	Tasa de actividad	2010T4	49,12
Mujeres	45 Toledo	Tasa de actividad	2010T3	47,52
Mujeres	45 Toledo	Tasa de actividad	2010T2	48,26
Mujeres	45 Toledo	Tasa de actividad	2010T1	50,67
Mujeres	45 Toledo	Tasa de paro de la población	2021T3	21,47
Mujeres	45 Toledo	Tasa de paro de la población	2021T2	24,63
Mujeres	45 Toledo	Tasa de paro de la población	2021T1	24,24
Mujeres	45 Toledo	Tasa de paro de la población	2020T4	27,32
Mujeres	45 Toledo	Tasa de paro de la población	2020T3	26,04
Mujeres	45 Toledo	Tasa de paro de la población	2020T2	19,66
Mujeres	45 Toledo	Tasa de paro de la población	2020T1	25,78
Mujeres	45 Toledo	Tasa de paro de la población	2019T4	21,40
Mujeres	45 Toledo	Tasa de paro de la población	2019T3	21,05
Mujeres	45 Toledo	Tasa de paro de la población	2019T2	23,86
Mujeres	45 Toledo	Tasa de paro de la población	2019T1	22,77
Mujeres	45 Toledo	Tasa de paro de la población	2018T4	24,69
Mujeres	45 Toledo	Tasa de paro de la población	2018T3	25,25
Mujeres	45 Toledo	Tasa de paro de la población	2018T2	30,06
Mujeres	45 Toledo	Tasa de paro de la población	2018T1	30,37
Mujeres	45 Toledo	Tasa de paro de la población	2017T4	27,46
Mujeres	45 Toledo	Tasa de paro de la población	2017T3	24,68
Mujeres	45 Toledo	Tasa de paro de la población	2017T2	28,15
Mujeres	45 Toledo	Tasa de paro de la población	2017T1	28,98
Mujeres	45 Toledo	Tasa de paro de la población	2016T4	29,59
Mujeres	45 Toledo	Tasa de paro de la población	2016T3	29,71
Mujeres	45 Toledo	Tasa de paro de la población	2016T2	32,81
Mujeres	45 Toledo	Tasa de paro de la población	2016T1	33,58
Mujeres	45 Toledo	Tasa de paro de la población	2015T4	33,54
Mujeres	45 Toledo	Tasa de paro de la población	2015T3	30,13
Mujeres	45 Toledo	Tasa de paro de la población	2015T2	36,69
Mujeres	45 Toledo	Tasa de paro de la población	2015T1	35,18
Mujeres	45 Toledo	Tasa de paro de la población	2014T4	35,11
Mujeres	45 Toledo	Tasa de paro de la población	2014T3	34,77
Mujeres	45 Toledo	Tasa de paro de la población	2014T2	34,73
Mujeres	45 Toledo	Tasa de paro de la población	2014T1	37,67
Mujeres	45 Toledo	Tasa de paro de la población	2013T4	33,25
Mujeres	45 Toledo	Tasa de paro de la población	2013T3	33,32
Mujeres	45 Toledo	Tasa de paro de la población	2013T2	34,63
Mujeres	45 Toledo	Tasa de paro de la población	2013T1	35,17
Mujeres	45 Toledo	Tasa de paro de la población	2012T4	35,37
Mujeres	45 Toledo	Tasa de paro de la población	2012T3	31,08
Mujeres	45 Toledo	Tasa de paro de la población	2012T2	31,83
Mujeres	45 Toledo	Tasa de paro de la población	2012T1	31,14
Mujeres	45 Toledo	Tasa de paro de la población	2011T4	27,91
Mujeres	45 Toledo	Tasa de paro de la población	2011T3	25,52
Mujeres	45 Toledo	Tasa de paro de la población	2011T2	27,84
Mujeres	45 Toledo	Tasa de paro de la población	2011T1	27,49
Mujeres	45 Toledo	Tasa de paro de la población	2010T4	27,38
Mujeres	45 Toledo	Tasa de paro de la población	2010T3	24,40
Mujeres	45 Toledo	Tasa de paro de la población	2010T2	22,50
Mujeres	45 Toledo	Tasa de paro de la población	2010T1	25,09
Mujeres	45 Toledo	Tasa de empleo de la población	2021T3	45,03
Mujeres	45 Toledo	Tasa de empleo de la población	2021T2	42,91
Mujeres	45 Toledo	Tasa de empleo de la población	2021T1	40,25
Mujeres	45 Toledo	Tasa de empleo de la población	2020T4	39,63
Mujeres	45 Toledo	Tasa de empleo de la población	2020T3	38,59
Mujeres	45 Toledo	Tasa de empleo de la población	2020T2	38,72
Mujeres	45 Toledo	Tasa de empleo de la población	2020T1	38,93
Mujeres	45 Toledo	Tasa de empleo de la población	2019T4	41,21
Mujeres	45 Toledo	Tasa de empleo de la población	2019T3	40,71
Mujeres	45 Toledo	Tasa de empleo de la población	2019T2	39,28
Mujeres	45 Toledo	Tasa de empleo de la población	2019T1	40,48
Mujeres	45 Toledo	Tasa de empleo de la población	2018T4	39,36
Mujeres	45 Toledo	Tasa de empleo de la población	2018T3	38,63
Mujeres	45 Toledo	Tasa de empleo de la población	2018T2	36,00
Mujeres	45 Toledo	Tasa de empleo de la población	2018T1	35,85
Mujeres	45 Toledo	Tasa de empleo de la población	2017T4	38,38
Mujeres	45 Toledo	Tasa de empleo de la población	2017T3	38,52
Mujeres	45 Toledo	Tasa de empleo de la población	2017T2	37,28
Mujeres	45 Toledo	Tasa de empleo de la población	2017T1	37,90
Mujeres	45 Toledo	Tasa de empleo de la población	2016T4	37,46
Mujeres	45 Toledo	Tasa de empleo de la población	2016T3	36,78
Mujeres	45 Toledo	Tasa de empleo de la población	2016T2	35,36
Mujeres	45 Toledo	Tasa de empleo de la población	2016T1	34,49
Mujeres	45 Toledo	Tasa de empleo de la población	2015T4	35,08
Mujeres	45 Toledo	Tasa de empleo de la población	2015T3	36,51
Mujeres	45 Toledo	Tasa de empleo de la población	2015T2	32,49
Mujeres	45 Toledo	Tasa de empleo de la población	2015T1	33,67
Mujeres	45 Toledo	Tasa de empleo de la población	2014T4	34,30
Mujeres	45 Toledo	Tasa de empleo de la población	2014T3	33,94
Mujeres	45 Toledo	Tasa de empleo de la población	2014T2	34,67
Mujeres	45 Toledo	Tasa de empleo de la población	2014T1	33,93
Mujeres	45 Toledo	Tasa de empleo de la población	2013T4	36,06
Mujeres	45 Toledo	Tasa de empleo de la población	2013T3	36,78
Mujeres	45 Toledo	Tasa de empleo de la población	2013T2	36,19
Mujeres	45 Toledo	Tasa de empleo de la población	2013T1	35,28
Mujeres	45 Toledo	Tasa de empleo de la población	2012T4	35,69
Mujeres	45 Toledo	Tasa de empleo de la población	2012T3	37,44
Mujeres	45 Toledo	Tasa de empleo de la población	2012T2	37,65
Mujeres	45 Toledo	Tasa de empleo de la población	2012T1	37,95
Mujeres	45 Toledo	Tasa de empleo de la población	2011T4	38,92
Mujeres	45 Toledo	Tasa de empleo de la población	2011T3	40,21
Mujeres	45 Toledo	Tasa de empleo de la población	2011T2	39,10
Mujeres	45 Toledo	Tasa de empleo de la población	2011T1	36,86
Mujeres	45 Toledo	Tasa de empleo de la población	2010T4	35,67
Mujeres	45 Toledo	Tasa de empleo de la población	2010T3	35,92
Mujeres	45 Toledo	Tasa de empleo de la población	2010T2	37,40
Mujeres	45 Toledo	Tasa de empleo de la población	2010T1	37,96
Mujeres	46 Valencia/València	Tasa de actividad	2021T3	54,65
Mujeres	46 Valencia/València	Tasa de actividad	2021T2	54,17
Mujeres	46 Valencia/València	Tasa de actividad	2021T1	52,93
Mujeres	46 Valencia/València	Tasa de actividad	2020T4	53,39
Mujeres	46 Valencia/València	Tasa de actividad	2020T3	53,52
Mujeres	46 Valencia/València	Tasa de actividad	2020T2	50,51
Mujeres	46 Valencia/València	Tasa de actividad	2020T1	52,22
Mujeres	46 Valencia/València	Tasa de actividad	2019T4	51,54
Mujeres	46 Valencia/València	Tasa de actividad	2019T3	51,84
Mujeres	46 Valencia/València	Tasa de actividad	2019T2	52,38
Mujeres	46 Valencia/València	Tasa de actividad	2019T1	52,77
Mujeres	46 Valencia/València	Tasa de actividad	2018T4	52,98
Mujeres	46 Valencia/València	Tasa de actividad	2018T3	53,17
Mujeres	46 Valencia/València	Tasa de actividad	2018T2	54,04
Mujeres	46 Valencia/València	Tasa de actividad	2018T1	53,12
Mujeres	46 Valencia/València	Tasa de actividad	2017T4	54,34
Mujeres	46 Valencia/València	Tasa de actividad	2017T3	53,36
Mujeres	46 Valencia/València	Tasa de actividad	2017T2	53,57
Mujeres	46 Valencia/València	Tasa de actividad	2017T1	54,27
Mujeres	46 Valencia/València	Tasa de actividad	2016T4	55,65
Mujeres	46 Valencia/València	Tasa de actividad	2016T3	54,01
Mujeres	46 Valencia/València	Tasa de actividad	2016T2	54,64
Mujeres	46 Valencia/València	Tasa de actividad	2016T1	54,30
Mujeres	46 Valencia/València	Tasa de actividad	2015T4	54,10
Mujeres	46 Valencia/València	Tasa de actividad	2015T3	53,86
Mujeres	46 Valencia/València	Tasa de actividad	2015T2	53,87
Mujeres	46 Valencia/València	Tasa de actividad	2015T1	53,82
Mujeres	46 Valencia/València	Tasa de actividad	2014T4	53,27
Mujeres	46 Valencia/València	Tasa de actividad	2014T3	52,23
Mujeres	46 Valencia/València	Tasa de actividad	2014T2	53,30
Mujeres	46 Valencia/València	Tasa de actividad	2014T1	54,47
Mujeres	46 Valencia/València	Tasa de actividad	2013T4	54,50
Mujeres	46 Valencia/València	Tasa de actividad	2013T3	53,79
Mujeres	46 Valencia/València	Tasa de actividad	2013T2	54,98
Mujeres	46 Valencia/València	Tasa de actividad	2013T1	54,77
Mujeres	46 Valencia/València	Tasa de actividad	2012T4	55,36
Mujeres	46 Valencia/València	Tasa de actividad	2012T3	54,32
Mujeres	46 Valencia/València	Tasa de actividad	2012T2	54,62
Mujeres	46 Valencia/València	Tasa de actividad	2012T1	54,39
Mujeres	46 Valencia/València	Tasa de actividad	2011T4	55,13
Mujeres	46 Valencia/València	Tasa de actividad	2011T3	54,83
Mujeres	46 Valencia/València	Tasa de actividad	2011T2	54,48
Mujeres	46 Valencia/València	Tasa de actividad	2011T1	54,14
Mujeres	46 Valencia/València	Tasa de actividad	2010T4	53,43
Mujeres	46 Valencia/València	Tasa de actividad	2010T3	52,84
Mujeres	46 Valencia/València	Tasa de actividad	2010T2	53,73
Mujeres	46 Valencia/València	Tasa de actividad	2010T1	53,26
Mujeres	46 Valencia/València	Tasa de paro de la población	2021T3	17,41
Mujeres	46 Valencia/València	Tasa de paro de la población	2021T2	18,31
Mujeres	46 Valencia/València	Tasa de paro de la población	2021T1	16,40
Mujeres	46 Valencia/València	Tasa de paro de la población	2020T4	16,59
Mujeres	46 Valencia/València	Tasa de paro de la población	2020T3	18,85
Mujeres	46 Valencia/València	Tasa de paro de la población	2020T2	18,14
Mujeres	46 Valencia/València	Tasa de paro de la población	2020T1	15,70
Mujeres	46 Valencia/València	Tasa de paro de la población	2019T4	15,24
Mujeres	46 Valencia/València	Tasa de paro de la población	2019T3	16,66
Mujeres	46 Valencia/València	Tasa de paro de la población	2019T2	16,32
Mujeres	46 Valencia/València	Tasa de paro de la población	2019T1	15,86
Mujeres	46 Valencia/València	Tasa de paro de la población	2018T4	16,11
Mujeres	46 Valencia/València	Tasa de paro de la población	2018T3	18,21
Mujeres	46 Valencia/València	Tasa de paro de la población	2018T2	17,96
Mujeres	46 Valencia/València	Tasa de paro de la población	2018T1	17,58
Mujeres	46 Valencia/València	Tasa de paro de la población	2017T4	18,98
Mujeres	46 Valencia/València	Tasa de paro de la población	2017T3	19,86
Mujeres	46 Valencia/València	Tasa de paro de la población	2017T2	21,57
Mujeres	46 Valencia/València	Tasa de paro de la población	2017T1	21,47
Mujeres	46 Valencia/València	Tasa de paro de la población	2016T4	22,70
Mujeres	46 Valencia/València	Tasa de paro de la población	2016T3	23,65
Mujeres	46 Valencia/València	Tasa de paro de la población	2016T2	22,88
Mujeres	46 Valencia/València	Tasa de paro de la población	2016T1	20,95
Mujeres	46 Valencia/València	Tasa de paro de la población	2015T4	22,06
Mujeres	46 Valencia/València	Tasa de paro de la población	2015T3	23,02
Mujeres	46 Valencia/València	Tasa de paro de la población	2015T2	22,16
Mujeres	46 Valencia/València	Tasa de paro de la población	2015T1	23,97
Mujeres	46 Valencia/València	Tasa de paro de la población	2014T4	23,15
Mujeres	46 Valencia/València	Tasa de paro de la población	2014T3	25,73
Mujeres	46 Valencia/València	Tasa de paro de la población	2014T2	26,31
Mujeres	46 Valencia/València	Tasa de paro de la población	2014T1	27,51
Mujeres	46 Valencia/València	Tasa de paro de la población	2013T4	24,85
Mujeres	46 Valencia/València	Tasa de paro de la población	2013T3	26,71
Mujeres	46 Valencia/València	Tasa de paro de la población	2013T2	28,93
Mujeres	46 Valencia/València	Tasa de paro de la población	2013T1	28,09
Mujeres	46 Valencia/València	Tasa de paro de la población	2012T4	26,52
Mujeres	46 Valencia/València	Tasa de paro de la población	2012T3	27,44
Mujeres	46 Valencia/València	Tasa de paro de la población	2012T2	24,92
Mujeres	46 Valencia/València	Tasa de paro de la población	2012T1	23,74
Mujeres	46 Valencia/València	Tasa de paro de la población	2011T4	23,70
Mujeres	46 Valencia/València	Tasa de paro de la población	2011T3	24,62
Mujeres	46 Valencia/València	Tasa de paro de la población	2011T2	24,14
Mujeres	46 Valencia/València	Tasa de paro de la población	2011T1	24,76
Mujeres	46 Valencia/València	Tasa de paro de la población	2010T4	21,57
Mujeres	46 Valencia/València	Tasa de paro de la población	2010T3	20,84
Mujeres	46 Valencia/València	Tasa de paro de la población	2010T2	23,50
Mujeres	46 Valencia/València	Tasa de paro de la población	2010T1	20,60
Mujeres	46 Valencia/València	Tasa de empleo de la población	2021T3	45,14
Mujeres	46 Valencia/València	Tasa de empleo de la población	2021T2	44,25
Mujeres	46 Valencia/València	Tasa de empleo de la población	2021T1	44,25
Mujeres	46 Valencia/València	Tasa de empleo de la población	2020T4	44,53
Mujeres	46 Valencia/València	Tasa de empleo de la población	2020T3	43,43
Mujeres	46 Valencia/València	Tasa de empleo de la población	2020T2	41,35
Mujeres	46 Valencia/València	Tasa de empleo de la población	2020T1	44,02
Mujeres	46 Valencia/València	Tasa de empleo de la población	2019T4	43,68
Mujeres	46 Valencia/València	Tasa de empleo de la población	2019T3	43,20
Mujeres	46 Valencia/València	Tasa de empleo de la población	2019T2	43,83
Mujeres	46 Valencia/València	Tasa de empleo de la población	2019T1	44,40
Mujeres	46 Valencia/València	Tasa de empleo de la población	2018T4	44,44
Mujeres	46 Valencia/València	Tasa de empleo de la población	2018T3	43,49
Mujeres	46 Valencia/València	Tasa de empleo de la población	2018T2	44,34
Mujeres	46 Valencia/València	Tasa de empleo de la población	2018T1	43,78
Mujeres	46 Valencia/València	Tasa de empleo de la población	2017T4	44,02
Mujeres	46 Valencia/València	Tasa de empleo de la población	2017T3	42,76
Mujeres	46 Valencia/València	Tasa de empleo de la población	2017T2	42,02
Mujeres	46 Valencia/València	Tasa de empleo de la población	2017T1	42,61
Mujeres	46 Valencia/València	Tasa de empleo de la población	2016T4	43,02
Mujeres	46 Valencia/València	Tasa de empleo de la población	2016T3	41,24
Mujeres	46 Valencia/València	Tasa de empleo de la población	2016T2	42,14
Mujeres	46 Valencia/València	Tasa de empleo de la población	2016T1	42,93
Mujeres	46 Valencia/València	Tasa de empleo de la población	2015T4	42,16
Mujeres	46 Valencia/València	Tasa de empleo de la población	2015T3	41,46
Mujeres	46 Valencia/València	Tasa de empleo de la población	2015T2	41,93
Mujeres	46 Valencia/València	Tasa de empleo de la población	2015T1	40,92
Mujeres	46 Valencia/València	Tasa de empleo de la población	2014T4	40,94
Mujeres	46 Valencia/València	Tasa de empleo de la población	2014T3	38,79
Mujeres	46 Valencia/València	Tasa de empleo de la población	2014T2	39,28
Mujeres	46 Valencia/València	Tasa de empleo de la población	2014T1	39,48
Mujeres	46 Valencia/València	Tasa de empleo de la población	2013T4	40,96
Mujeres	46 Valencia/València	Tasa de empleo de la población	2013T3	39,42
Mujeres	46 Valencia/València	Tasa de empleo de la población	2013T2	39,07
Mujeres	46 Valencia/València	Tasa de empleo de la población	2013T1	39,38
Mujeres	46 Valencia/València	Tasa de empleo de la población	2012T4	40,68
Mujeres	46 Valencia/València	Tasa de empleo de la población	2012T3	39,41
Mujeres	46 Valencia/València	Tasa de empleo de la población	2012T2	41,01
Mujeres	46 Valencia/València	Tasa de empleo de la población	2012T1	41,48
Mujeres	46 Valencia/València	Tasa de empleo de la población	2011T4	42,07
Mujeres	46 Valencia/València	Tasa de empleo de la población	2011T3	41,33
Mujeres	46 Valencia/València	Tasa de empleo de la población	2011T2	41,33
Mujeres	46 Valencia/València	Tasa de empleo de la población	2011T1	40,74
Mujeres	46 Valencia/València	Tasa de empleo de la población	2010T4	41,90
Mujeres	46 Valencia/València	Tasa de empleo de la población	2010T3	41,82
Mujeres	46 Valencia/València	Tasa de empleo de la población	2010T2	41,10
Mujeres	46 Valencia/València	Tasa de empleo de la población	2010T1	42,28
Mujeres	47 Valladolid	Tasa de actividad	2021T3	48,31
Mujeres	47 Valladolid	Tasa de actividad	2021T2	49,24
Mujeres	47 Valladolid	Tasa de actividad	2021T1	50,77
Mujeres	47 Valladolid	Tasa de actividad	2020T4	51,57
Mujeres	47 Valladolid	Tasa de actividad	2020T3	51,55
Mujeres	47 Valladolid	Tasa de actividad	2020T2	47,19
Mujeres	47 Valladolid	Tasa de actividad	2020T1	53,07
Mujeres	47 Valladolid	Tasa de actividad	2019T4	52,93
Mujeres	47 Valladolid	Tasa de actividad	2019T3	52,09
Mujeres	47 Valladolid	Tasa de actividad	2019T2	52,42
Mujeres	47 Valladolid	Tasa de actividad	2019T1	52,04
Mujeres	47 Valladolid	Tasa de actividad	2018T4	53,55
Mujeres	47 Valladolid	Tasa de actividad	2018T3	52,16
Mujeres	47 Valladolid	Tasa de actividad	2018T2	51,93
Mujeres	47 Valladolid	Tasa de actividad	2018T1	51,69
Mujeres	47 Valladolid	Tasa de actividad	2017T4	52,59
Mujeres	47 Valladolid	Tasa de actividad	2017T3	51,12
Mujeres	47 Valladolid	Tasa de actividad	2017T2	51,54
Mujeres	47 Valladolid	Tasa de actividad	2017T1	51,02
Mujeres	47 Valladolid	Tasa de actividad	2016T4	51,58
Mujeres	47 Valladolid	Tasa de actividad	2016T3	50,33
Mujeres	47 Valladolid	Tasa de actividad	2016T2	51,06
Mujeres	47 Valladolid	Tasa de actividad	2016T1	52,11
Mujeres	47 Valladolid	Tasa de actividad	2015T4	52,20
Mujeres	47 Valladolid	Tasa de actividad	2015T3	51,87
Mujeres	47 Valladolid	Tasa de actividad	2015T2	51,60
Mujeres	47 Valladolid	Tasa de actividad	2015T1	50,41
Mujeres	47 Valladolid	Tasa de actividad	2014T4	50,98
Mujeres	47 Valladolid	Tasa de actividad	2014T3	49,87
Mujeres	47 Valladolid	Tasa de actividad	2014T2	50,31
Mujeres	47 Valladolid	Tasa de actividad	2014T1	50,70
Mujeres	47 Valladolid	Tasa de actividad	2013T4	51,05
Mujeres	47 Valladolid	Tasa de actividad	2013T3	50,89
Mujeres	47 Valladolid	Tasa de actividad	2013T2	53,27
Mujeres	47 Valladolid	Tasa de actividad	2013T1	53,13
Mujeres	47 Valladolid	Tasa de actividad	2012T4	52,13
Mujeres	47 Valladolid	Tasa de actividad	2012T3	53,50
Mujeres	47 Valladolid	Tasa de actividad	2012T2	53,04
Mujeres	47 Valladolid	Tasa de actividad	2012T1	52,42
Mujeres	47 Valladolid	Tasa de actividad	2011T4	53,59
Mujeres	47 Valladolid	Tasa de actividad	2011T3	53,52
Mujeres	47 Valladolid	Tasa de actividad	2011T2	52,39
